item_id,item_name,gold_value,system,sub_system,is_special,hero_rate,item_type
92345,蓝色阵石346,400,旗阵,旗阵属性,,0,once
92346,蓝色阵石347,400,旗阵,旗阵属性,,0,once
92347,蓝色阵石348,400,旗阵,旗阵属性,,0,once
92348,蓝色阵石349,400,旗阵,旗阵属性,,0,once
92349,蓝色阵石350,400,旗阵,旗阵属性,,0,once
92350,蓝色阵石351,400,旗阵,旗阵属性,,0,once
92351,蓝色阵石352,400,旗阵,旗阵属性,,0,once
92352,蓝色阵石353,400,旗阵,旗阵属性,,0,once
92353,蓝色阵石354,400,旗阵,旗阵属性,,0,once
92354,蓝色阵石355,400,旗阵,旗阵属性,,0,once
92355,蓝色阵石356,400,旗阵,旗阵属性,,0,once
92356,蓝色阵石357,400,旗阵,旗阵属性,,0,once
92357,蓝色阵石358,400,旗阵,旗阵属性,,0,once
92358,蓝色阵石359,400,旗阵,旗阵属性,,0,once
92359,蓝色阵石360,400,旗阵,旗阵属性,,0,once
92360,蓝色阵石361,400,旗阵,旗阵属性,,0,once
92361,蓝色阵石362,400,旗阵,旗阵属性,,0,once
92362,蓝色阵石363,400,旗阵,旗阵属性,,0,once
92363,蓝色阵石364,400,旗阵,旗阵属性,,0,once
92364,蓝色阵石365,400,旗阵,旗阵属性,,0,once
92365,蓝色阵石366,400,旗阵,旗阵属性,,0,once
92366,蓝色阵石367,400,旗阵,旗阵属性,,0,once
92367,蓝色阵石368,400,旗阵,旗阵属性,,0,once
92368,蓝色阵石369,400,旗阵,旗阵属性,,0,once
92369,蓝色阵石370,400,旗阵,旗阵属性,,0,once
92370,蓝色阵石371,400,旗阵,旗阵属性,,0,once
92371,蓝色阵石372,400,旗阵,旗阵属性,,0,once
92372,蓝色阵石373,400,旗阵,旗阵属性,,0,once
92373,蓝色阵石374,400,旗阵,旗阵属性,,0,once
92374,蓝色阵石375,400,旗阵,旗阵属性,,0,once
92375,蓝色阵石376,400,旗阵,旗阵属性,,0,once
92376,蓝色阵石377,400,旗阵,旗阵属性,,0,once
92377,蓝色阵石378,400,旗阵,旗阵属性,,0,once
92378,蓝色阵石379,400,旗阵,旗阵属性,,0,once
92379,蓝色阵石380,400,旗阵,旗阵属性,,0,once
92380,蓝色阵石381,400,旗阵,旗阵属性,,0,once
92381,蓝色阵石382,400,旗阵,旗阵属性,,0,once
92382,蓝色阵石383,400,旗阵,旗阵属性,,0,once
92383,蓝色阵石384,400,旗阵,旗阵属性,,0,once
92384,蓝色阵石385,400,旗阵,旗阵属性,,0,once
92385,蓝色阵石386,400,旗阵,旗阵属性,,0,once
92386,蓝色阵石387,400,旗阵,旗阵属性,,0,once
92387,蓝色阵石388,400,旗阵,旗阵属性,,0,once
92388,蓝色阵石389,400,旗阵,旗阵属性,,0,once
92389,蓝色阵石390,400,旗阵,旗阵属性,,0,once
92390,蓝色阵石391,400,旗阵,旗阵属性,,0,once
92391,蓝色阵石392,400,旗阵,旗阵属性,,0,once
92392,蓝色阵石393,400,旗阵,旗阵属性,,0,once
92393,蓝色阵石394,400,旗阵,旗阵属性,,0,once
92394,蓝色阵石395,400,旗阵,旗阵属性,,0,once
92395,蓝色阵石396,400,旗阵,旗阵属性,,0,once
92396,蓝色阵石397,400,旗阵,旗阵属性,,0,once
92397,蓝色阵石398,400,旗阵,旗阵属性,,0,once
92398,蓝色阵石399,400,旗阵,旗阵属性,,0,once
92399,蓝色阵石400,400,旗阵,旗阵属性,,0,once
92400,蓝色阵石401,400,旗阵,旗阵属性,,0,once
92401,蓝色阵石402,400,旗阵,旗阵属性,,0,once
92402,蓝色阵石403,400,旗阵,旗阵属性,,0,once
92403,蓝色阵石404,400,旗阵,旗阵属性,,0,once
92404,蓝色阵石405,400,旗阵,旗阵属性,,0,once
92405,蓝色阵石406,400,旗阵,旗阵属性,,0,once
92406,蓝色阵石407,400,旗阵,旗阵属性,,0,once
92407,蓝色阵石408,400,旗阵,旗阵属性,,0,once
92408,蓝色阵石409,400,旗阵,旗阵属性,,0,once
92409,蓝色阵石410,400,旗阵,旗阵属性,,0,once
92410,蓝色阵石411,400,旗阵,旗阵属性,,0,once
92411,蓝色阵石412,400,旗阵,旗阵属性,,0,once
92412,蓝色阵石413,400,旗阵,旗阵属性,,0,once
92413,蓝色阵石414,400,旗阵,旗阵属性,,0,once
92414,蓝色阵石415,400,旗阵,旗阵属性,,0,once
92415,蓝色阵石416,400,旗阵,旗阵属性,,0,once
92416,蓝色阵石417,400,旗阵,旗阵属性,,0,once
92417,蓝色阵石418,400,旗阵,旗阵属性,,0,once
92418,蓝色阵石419,400,旗阵,旗阵属性,,0,once
92419,蓝色阵石420,400,旗阵,旗阵属性,,0,once
92420,蓝色阵石421,400,旗阵,旗阵属性,,0,once
92421,蓝色阵石422,400,旗阵,旗阵属性,,0,once
92422,蓝色阵石423,400,旗阵,旗阵属性,,0,once
92423,蓝色阵石424,400,旗阵,旗阵属性,,0,once
92424,蓝色阵石425,400,旗阵,旗阵属性,,0,once
92425,蓝色阵石426,400,旗阵,旗阵属性,,0,once
92426,蓝色阵石427,400,旗阵,旗阵属性,,0,once
92427,蓝色阵石428,400,旗阵,旗阵属性,,0,once
92428,蓝色阵石429,400,旗阵,旗阵属性,,0,once
92429,蓝色阵石430,400,旗阵,旗阵属性,,0,once
92430,蓝色阵石431,400,旗阵,旗阵属性,,0,once
92431,蓝色阵石432,400,旗阵,旗阵属性,,0,once
92432,蓝色阵石433,400,旗阵,旗阵属性,,0,once
92433,蓝色阵石434,400,旗阵,旗阵属性,,0,once
92434,蓝色阵石435,400,旗阵,旗阵属性,,0,once
92435,蓝色阵石436,400,旗阵,旗阵属性,,0,once
92436,蓝色阵石437,400,旗阵,旗阵属性,,0,once
92437,蓝色阵石438,400,旗阵,旗阵属性,,0,once
92438,蓝色阵石439,400,旗阵,旗阵属性,,0,once
92439,蓝色阵石440,400,旗阵,旗阵属性,,0,once
92440,蓝色阵石441,400,旗阵,旗阵属性,,0,once
92441,蓝色阵石442,400,旗阵,旗阵属性,,0,once
92442,蓝色阵石443,400,旗阵,旗阵属性,,0,once
92443,蓝色阵石444,400,旗阵,旗阵属性,,0,once
92444,蓝色阵石445,400,旗阵,旗阵属性,,0,once
92445,蓝色阵石446,400,旗阵,旗阵属性,,0,once
92446,蓝色阵石447,400,旗阵,旗阵属性,,0,once
92447,蓝色阵石448,400,旗阵,旗阵属性,,0,once
92448,蓝色阵石449,400,旗阵,旗阵属性,,0,once
92449,蓝色阵石450,400,旗阵,旗阵属性,,0,once
92450,蓝色阵石451,400,旗阵,旗阵属性,,0,once
92451,蓝色阵石452,400,旗阵,旗阵属性,,0,once
92452,蓝色阵石453,400,旗阵,旗阵属性,,0,once
92453,蓝色阵石454,400,旗阵,旗阵属性,,0,once
92454,蓝色阵石455,400,旗阵,旗阵属性,,0,once
92455,蓝色阵石456,400,旗阵,旗阵属性,,0,once
92456,蓝色阵石457,400,旗阵,旗阵属性,,0,once
92457,蓝色阵石458,400,旗阵,旗阵属性,,0,once
92458,蓝色阵石459,400,旗阵,旗阵属性,,0,once
92459,蓝色阵石460,400,旗阵,旗阵属性,,0,once
92460,蓝色阵石461,400,旗阵,旗阵属性,,0,once
92461,蓝色阵石462,400,旗阵,旗阵属性,,0,once
92462,蓝色阵石463,400,旗阵,旗阵属性,,0,once
92463,蓝色阵石464,400,旗阵,旗阵属性,,0,once
92464,蓝色阵石465,400,旗阵,旗阵属性,,0,once
92465,蓝色阵石466,400,旗阵,旗阵属性,,0,once
92466,蓝色阵石467,400,旗阵,旗阵属性,,0,once
92467,蓝色阵石468,400,旗阵,旗阵属性,,0,once
92468,蓝色阵石469,400,旗阵,旗阵属性,,0,once
92469,蓝色阵石470,400,旗阵,旗阵属性,,0,once
92470,蓝色阵石471,400,旗阵,旗阵属性,,0,once
92471,蓝色阵石472,400,旗阵,旗阵属性,,0,once
92472,蓝色阵石473,400,旗阵,旗阵属性,,0,once
92473,蓝色阵石474,400,旗阵,旗阵属性,,0,once
92474,蓝色阵石475,400,旗阵,旗阵属性,,0,once
92475,蓝色阵石476,400,旗阵,旗阵属性,,0,once
92476,蓝色阵石477,400,旗阵,旗阵属性,,0,once
92477,蓝色阵石478,400,旗阵,旗阵属性,,0,once
92478,蓝色阵石479,400,旗阵,旗阵属性,,0,once
92479,蓝色阵石480,400,旗阵,旗阵属性,,0,once
92480,蓝色阵石481,400,旗阵,旗阵属性,,0,once
92481,蓝色阵石482,400,旗阵,旗阵属性,,0,once
92482,蓝色阵石483,400,旗阵,旗阵属性,,0,once
92483,蓝色阵石484,400,旗阵,旗阵属性,,0,once
93000,紫色阵石1,800,旗阵,旗阵属性,,0,once
93001,紫色阵石2,800,旗阵,旗阵属性,,0,once
93002,紫色阵石3,800,旗阵,旗阵属性,,0,once
93003,紫色阵石4,800,旗阵,旗阵属性,,0,once
93004,紫色阵石5,800,旗阵,旗阵属性,,0,once
93005,紫色阵石6,800,旗阵,旗阵属性,,0,once
93006,紫色阵石7,800,旗阵,旗阵属性,,0,once
93007,紫色阵石8,800,旗阵,旗阵属性,,0,once
93008,紫色阵石9,800,旗阵,旗阵属性,,0,once
93009,紫色阵石10,800,旗阵,旗阵属性,,0,once
93010,紫色阵石11,800,旗阵,旗阵属性,,0,once
93011,紫色阵石12,800,旗阵,旗阵属性,,0,once
93012,紫色阵石13,800,旗阵,旗阵属性,,0,once
93013,紫色阵石14,800,旗阵,旗阵属性,,0,once
93014,紫色阵石15,800,旗阵,旗阵属性,,0,once
93015,紫色阵石16,800,旗阵,旗阵属性,,0,once
93016,紫色阵石17,800,旗阵,旗阵属性,,0,once
93017,紫色阵石18,800,旗阵,旗阵属性,,0,once
93018,紫色阵石19,800,旗阵,旗阵属性,,0,once
93019,紫色阵石20,800,旗阵,旗阵属性,,0,once
93020,紫色阵石21,800,旗阵,旗阵属性,,0,once
93021,紫色阵石22,800,旗阵,旗阵属性,,0,once
93022,紫色阵石23,800,旗阵,旗阵属性,,0,once
93023,紫色阵石24,800,旗阵,旗阵属性,,0,once
93024,紫色阵石25,800,旗阵,旗阵属性,,0,once
93025,紫色阵石26,800,旗阵,旗阵属性,,0,once
93026,紫色阵石27,800,旗阵,旗阵属性,,0,once
93027,紫色阵石28,800,旗阵,旗阵属性,,0,once
93028,紫色阵石29,800,旗阵,旗阵属性,,0,once
93029,紫色阵石30,800,旗阵,旗阵属性,,0,once
93030,紫色阵石31,800,旗阵,旗阵属性,,0,once
93031,紫色阵石32,800,旗阵,旗阵属性,,0,once
93032,紫色阵石33,800,旗阵,旗阵属性,,0,once
93033,紫色阵石34,800,旗阵,旗阵属性,,0,once
93034,紫色阵石35,800,旗阵,旗阵属性,,0,once
93035,紫色阵石36,800,旗阵,旗阵属性,,0,once
93036,紫色阵石37,800,旗阵,旗阵属性,,0,once
93037,紫色阵石38,800,旗阵,旗阵属性,,0,once
93038,紫色阵石39,800,旗阵,旗阵属性,,0,once
93039,紫色阵石40,800,旗阵,旗阵属性,,0,once
93040,紫色阵石41,800,旗阵,旗阵属性,,0,once
93041,紫色阵石42,800,旗阵,旗阵属性,,0,once
93042,紫色阵石43,800,旗阵,旗阵属性,,0,once
93043,紫色阵石44,800,旗阵,旗阵属性,,0,once
93044,紫色阵石45,800,旗阵,旗阵属性,,0,once
93045,紫色阵石46,800,旗阵,旗阵属性,,0,once
93046,紫色阵石47,800,旗阵,旗阵属性,,0,once
93047,紫色阵石48,800,旗阵,旗阵属性,,0,once
93048,紫色阵石49,800,旗阵,旗阵属性,,0,once
93049,紫色阵石50,800,旗阵,旗阵属性,,0,once
93050,紫色阵石51,800,旗阵,旗阵属性,,0,once
93051,紫色阵石52,800,旗阵,旗阵属性,,0,once
93052,紫色阵石53,800,旗阵,旗阵属性,,0,once
93053,紫色阵石54,800,旗阵,旗阵属性,,0,once
93054,紫色阵石55,800,旗阵,旗阵属性,,0,once
93055,紫色阵石56,800,旗阵,旗阵属性,,0,once
93056,紫色阵石57,800,旗阵,旗阵属性,,0,once
93057,紫色阵石58,800,旗阵,旗阵属性,,0,once
93058,紫色阵石59,800,旗阵,旗阵属性,,0,once
93059,紫色阵石60,800,旗阵,旗阵属性,,0,once
93060,紫色阵石61,800,旗阵,旗阵属性,,0,once
93061,紫色阵石62,800,旗阵,旗阵属性,,0,once
93062,紫色阵石63,800,旗阵,旗阵属性,,0,once
93063,紫色阵石64,800,旗阵,旗阵属性,,0,once
93064,紫色阵石65,800,旗阵,旗阵属性,,0,once
93065,紫色阵石66,800,旗阵,旗阵属性,,0,once
93066,紫色阵石67,800,旗阵,旗阵属性,,0,once
93067,紫色阵石68,800,旗阵,旗阵属性,,0,once
93068,紫色阵石69,800,旗阵,旗阵属性,,0,once
93069,紫色阵石70,800,旗阵,旗阵属性,,0,once
93070,紫色阵石71,800,旗阵,旗阵属性,,0,once
93071,紫色阵石72,800,旗阵,旗阵属性,,0,once
93072,紫色阵石73,800,旗阵,旗阵属性,,0,once
93073,紫色阵石74,800,旗阵,旗阵属性,,0,once
93074,紫色阵石75,800,旗阵,旗阵属性,,0,once
93075,紫色阵石76,800,旗阵,旗阵属性,,0,once
93076,紫色阵石77,800,旗阵,旗阵属性,,0,once
93077,紫色阵石78,800,旗阵,旗阵属性,,0,once
93078,紫色阵石79,800,旗阵,旗阵属性,,0,once
93079,紫色阵石80,800,旗阵,旗阵属性,,0,once
93080,紫色阵石81,800,旗阵,旗阵属性,,0,once
93081,紫色阵石82,800,旗阵,旗阵属性,,0,once
93082,紫色阵石83,800,旗阵,旗阵属性,,0,once
93083,紫色阵石84,800,旗阵,旗阵属性,,0,once
93084,紫色阵石85,800,旗阵,旗阵属性,,0,once
93085,紫色阵石86,800,旗阵,旗阵属性,,0,once
93086,紫色阵石87,800,旗阵,旗阵属性,,0,once
93087,紫色阵石88,800,旗阵,旗阵属性,,0,once
93088,紫色阵石89,800,旗阵,旗阵属性,,0,once
93089,紫色阵石90,800,旗阵,旗阵属性,,0,once
93090,紫色阵石91,800,旗阵,旗阵属性,,0,once
93091,紫色阵石92,800,旗阵,旗阵属性,,0,once
93092,紫色阵石93,800,旗阵,旗阵属性,,0,once
93093,紫色阵石94,800,旗阵,旗阵属性,,0,once
93094,紫色阵石95,800,旗阵,旗阵属性,,0,once
93095,紫色阵石96,800,旗阵,旗阵属性,,0,once
93096,紫色阵石97,800,旗阵,旗阵属性,,0,once
93097,紫色阵石98,800,旗阵,旗阵属性,,0,once
93098,紫色阵石99,800,旗阵,旗阵属性,,0,once
93099,紫色阵石100,800,旗阵,旗阵属性,,0,once
93100,紫色阵石101,800,旗阵,旗阵属性,,0,once
93101,紫色阵石102,800,旗阵,旗阵属性,,0,once
93102,紫色阵石103,800,旗阵,旗阵属性,,0,once
93103,紫色阵石104,800,旗阵,旗阵属性,,0,once
93104,紫色阵石105,800,旗阵,旗阵属性,,0,once
93105,紫色阵石106,800,旗阵,旗阵属性,,0,once
93106,紫色阵石107,800,旗阵,旗阵属性,,0,once
93107,紫色阵石108,800,旗阵,旗阵属性,,0,once
93108,紫色阵石109,800,旗阵,旗阵属性,,0,once
93109,紫色阵石110,800,旗阵,旗阵属性,,0,once
93110,紫色阵石111,800,旗阵,旗阵属性,,0,once
93111,紫色阵石112,800,旗阵,旗阵属性,,0,once
93112,紫色阵石113,800,旗阵,旗阵属性,,0,once
93113,紫色阵石114,800,旗阵,旗阵属性,,0,once
93114,紫色阵石115,800,旗阵,旗阵属性,,0,once
93115,紫色阵石116,800,旗阵,旗阵属性,,0,once
93116,紫色阵石117,800,旗阵,旗阵属性,,0,once
93117,紫色阵石118,800,旗阵,旗阵属性,,0,once
93118,紫色阵石119,800,旗阵,旗阵属性,,0,once
93119,紫色阵石120,800,旗阵,旗阵属性,,0,once
93120,紫色阵石121,800,旗阵,旗阵属性,,0,once
93121,紫色阵石122,800,旗阵,旗阵属性,,0,once
93122,紫色阵石123,800,旗阵,旗阵属性,,0,once
93123,紫色阵石124,800,旗阵,旗阵属性,,0,once
93124,紫色阵石125,800,旗阵,旗阵属性,,0,once
93125,紫色阵石126,800,旗阵,旗阵属性,,0,once
93126,紫色阵石127,800,旗阵,旗阵属性,,0,once
93127,紫色阵石128,800,旗阵,旗阵属性,,0,once
93128,紫色阵石129,800,旗阵,旗阵属性,,0,once
93129,紫色阵石130,800,旗阵,旗阵属性,,0,once
93130,紫色阵石131,800,旗阵,旗阵属性,,0,once
93131,紫色阵石132,800,旗阵,旗阵属性,,0,once
93132,紫色阵石133,800,旗阵,旗阵属性,,0,once
93133,紫色阵石134,800,旗阵,旗阵属性,,0,once
93134,紫色阵石135,800,旗阵,旗阵属性,,0,once
93135,紫色阵石136,800,旗阵,旗阵属性,,0,once
93136,紫色阵石137,800,旗阵,旗阵属性,,0,once
93137,紫色阵石138,800,旗阵,旗阵属性,,0,once
93138,紫色阵石139,800,旗阵,旗阵属性,,0,once
93139,紫色阵石140,800,旗阵,旗阵属性,,0,once
93140,紫色阵石141,800,旗阵,旗阵属性,,0,once
93141,紫色阵石142,800,旗阵,旗阵属性,,0,once
93142,紫色阵石143,800,旗阵,旗阵属性,,0,once
93143,紫色阵石144,800,旗阵,旗阵属性,,0,once
93144,紫色阵石145,800,旗阵,旗阵属性,,0,once
93145,紫色阵石146,800,旗阵,旗阵属性,,0,once
93146,紫色阵石147,800,旗阵,旗阵属性,,0,once
93147,紫色阵石148,800,旗阵,旗阵属性,,0,once
93148,紫色阵石149,800,旗阵,旗阵属性,,0,once
93149,紫色阵石150,800,旗阵,旗阵属性,,0,once
93150,紫色阵石151,800,旗阵,旗阵属性,,0,once
93151,紫色阵石152,800,旗阵,旗阵属性,,0,once
93152,紫色阵石153,800,旗阵,旗阵属性,,0,once
93153,紫色阵石154,800,旗阵,旗阵属性,,0,once
93154,紫色阵石155,800,旗阵,旗阵属性,,0,once
93155,紫色阵石156,800,旗阵,旗阵属性,,0,once
93156,紫色阵石157,800,旗阵,旗阵属性,,0,once
93157,紫色阵石158,800,旗阵,旗阵属性,,0,once
93158,紫色阵石159,800,旗阵,旗阵属性,,0,once
93159,紫色阵石160,800,旗阵,旗阵属性,,0,once
93160,紫色阵石161,800,旗阵,旗阵属性,,0,once
93161,紫色阵石162,800,旗阵,旗阵属性,,0,once
93162,紫色阵石163,800,旗阵,旗阵属性,,0,once
93163,紫色阵石164,800,旗阵,旗阵属性,,0,once
93164,紫色阵石165,800,旗阵,旗阵属性,,0,once
93165,紫色阵石166,800,旗阵,旗阵属性,,0,once
93166,紫色阵石167,800,旗阵,旗阵属性,,0,once
93167,紫色阵石168,800,旗阵,旗阵属性,,0,once
93168,紫色阵石169,800,旗阵,旗阵属性,,0,once
93169,紫色阵石170,800,旗阵,旗阵属性,,0,once
93170,紫色阵石171,800,旗阵,旗阵属性,,0,once
93171,紫色阵石172,800,旗阵,旗阵属性,,0,once
93172,紫色阵石173,800,旗阵,旗阵属性,,0,once
93173,紫色阵石174,800,旗阵,旗阵属性,,0,once
93174,紫色阵石175,800,旗阵,旗阵属性,,0,once
93175,紫色阵石176,800,旗阵,旗阵属性,,0,once
93176,紫色阵石177,800,旗阵,旗阵属性,,0,once
93177,紫色阵石178,800,旗阵,旗阵属性,,0,once
93178,紫色阵石179,800,旗阵,旗阵属性,,0,once
93179,紫色阵石180,800,旗阵,旗阵属性,,0,once
93180,紫色阵石181,800,旗阵,旗阵属性,,0,once
93181,紫色阵石182,800,旗阵,旗阵属性,,0,once
93182,紫色阵石183,800,旗阵,旗阵属性,,0,once
93183,紫色阵石184,800,旗阵,旗阵属性,,0,once
93184,紫色阵石185,800,旗阵,旗阵属性,,0,once
93185,紫色阵石186,800,旗阵,旗阵属性,,0,once
93186,紫色阵石187,800,旗阵,旗阵属性,,0,once
93187,紫色阵石188,800,旗阵,旗阵属性,,0,once
93188,紫色阵石189,800,旗阵,旗阵属性,,0,once
93189,紫色阵石190,800,旗阵,旗阵属性,,0,once
93190,紫色阵石191,800,旗阵,旗阵属性,,0,once
93191,紫色阵石192,800,旗阵,旗阵属性,,0,once
93192,紫色阵石193,800,旗阵,旗阵属性,,0,once
93193,紫色阵石194,800,旗阵,旗阵属性,,0,once
93194,紫色阵石195,800,旗阵,旗阵属性,,0,once
93195,紫色阵石196,800,旗阵,旗阵属性,,0,once
93196,紫色阵石197,800,旗阵,旗阵属性,,0,once
93197,紫色阵石198,800,旗阵,旗阵属性,,0,once
93198,紫色阵石199,800,旗阵,旗阵属性,,0,once
93199,紫色阵石200,800,旗阵,旗阵属性,,0,once
93200,紫色阵石201,800,旗阵,旗阵属性,,0,once
93201,紫色阵石202,800,旗阵,旗阵属性,,0,once
93202,紫色阵石203,800,旗阵,旗阵属性,,0,once
93203,紫色阵石204,800,旗阵,旗阵属性,,0,once
93204,紫色阵石205,800,旗阵,旗阵属性,,0,once
93205,紫色阵石206,800,旗阵,旗阵属性,,0,once
93206,紫色阵石207,800,旗阵,旗阵属性,,0,once
93207,紫色阵石208,800,旗阵,旗阵属性,,0,once
93208,紫色阵石209,800,旗阵,旗阵属性,,0,once
93209,紫色阵石210,800,旗阵,旗阵属性,,0,once
93210,紫色阵石211,800,旗阵,旗阵属性,,0,once
93211,紫色阵石212,800,旗阵,旗阵属性,,0,once
93212,紫色阵石213,800,旗阵,旗阵属性,,0,once
93213,紫色阵石214,800,旗阵,旗阵属性,,0,once
93214,紫色阵石215,800,旗阵,旗阵属性,,0,once
93215,紫色阵石216,800,旗阵,旗阵属性,,0,once
93216,紫色阵石217,800,旗阵,旗阵属性,,0,once
93217,紫色阵石218,800,旗阵,旗阵属性,,0,once
93218,紫色阵石219,800,旗阵,旗阵属性,,0,once
93219,紫色阵石220,800,旗阵,旗阵属性,,0,once
93220,紫色阵石221,800,旗阵,旗阵属性,,0,once
93221,紫色阵石222,800,旗阵,旗阵属性,,0,once
93222,紫色阵石223,800,旗阵,旗阵属性,,0,once
93223,紫色阵石224,800,旗阵,旗阵属性,,0,once
93224,紫色阵石225,800,旗阵,旗阵属性,,0,once
93225,紫色阵石226,800,旗阵,旗阵属性,,0,once
93226,紫色阵石227,800,旗阵,旗阵属性,,0,once
93227,紫色阵石228,800,旗阵,旗阵属性,,0,once
93228,紫色阵石229,800,旗阵,旗阵属性,,0,once
93229,紫色阵石230,800,旗阵,旗阵属性,,0,once
93230,紫色阵石231,800,旗阵,旗阵属性,,0,once
93231,紫色阵石232,800,旗阵,旗阵属性,,0,once
93232,紫色阵石233,800,旗阵,旗阵属性,,0,once
93233,紫色阵石234,800,旗阵,旗阵属性,,0,once
93234,紫色阵石235,800,旗阵,旗阵属性,,0,once
93235,紫色阵石236,800,旗阵,旗阵属性,,0,once
93236,紫色阵石237,800,旗阵,旗阵属性,,0,once
93237,紫色阵石238,800,旗阵,旗阵属性,,0,once
93238,紫色阵石239,800,旗阵,旗阵属性,,0,once
93239,紫色阵石240,800,旗阵,旗阵属性,,0,once
93240,紫色阵石241,800,旗阵,旗阵属性,,0,once
93241,紫色阵石242,800,旗阵,旗阵属性,,0,once
93242,紫色阵石243,800,旗阵,旗阵属性,,0,once
93243,紫色阵石244,800,旗阵,旗阵属性,,0,once
93244,紫色阵石245,800,旗阵,旗阵属性,,0,once
93245,紫色阵石246,800,旗阵,旗阵属性,,0,once
93246,紫色阵石247,800,旗阵,旗阵属性,,0,once
93247,紫色阵石248,800,旗阵,旗阵属性,,0,once
93248,紫色阵石249,800,旗阵,旗阵属性,,0,once
93249,紫色阵石250,800,旗阵,旗阵属性,,0,once
93250,紫色阵石251,800,旗阵,旗阵属性,,0,once
93251,紫色阵石252,800,旗阵,旗阵属性,,0,once
93252,紫色阵石253,800,旗阵,旗阵属性,,0,once
93253,紫色阵石254,800,旗阵,旗阵属性,,0,once
93254,紫色阵石255,800,旗阵,旗阵属性,,0,once
93255,紫色阵石256,800,旗阵,旗阵属性,,0,once
93256,紫色阵石257,800,旗阵,旗阵属性,,0,once
93257,紫色阵石258,800,旗阵,旗阵属性,,0,once
93258,紫色阵石259,800,旗阵,旗阵属性,,0,once
93259,紫色阵石260,800,旗阵,旗阵属性,,0,once
93260,紫色阵石261,800,旗阵,旗阵属性,,0,once
93261,紫色阵石262,800,旗阵,旗阵属性,,0,once
93262,紫色阵石263,800,旗阵,旗阵属性,,0,once
93263,紫色阵石264,800,旗阵,旗阵属性,,0,once
93264,紫色阵石265,800,旗阵,旗阵属性,,0,once
93265,紫色阵石266,800,旗阵,旗阵属性,,0,once
93266,紫色阵石267,800,旗阵,旗阵属性,,0,once
93267,紫色阵石268,800,旗阵,旗阵属性,,0,once
93268,紫色阵石269,800,旗阵,旗阵属性,,0,once
93269,紫色阵石270,800,旗阵,旗阵属性,,0,once
93270,紫色阵石271,800,旗阵,旗阵属性,,0,once
93271,紫色阵石272,800,旗阵,旗阵属性,,0,once
93272,紫色阵石273,800,旗阵,旗阵属性,,0,once
93273,紫色阵石274,800,旗阵,旗阵属性,,0,once
93274,紫色阵石275,800,旗阵,旗阵属性,,0,once
93275,紫色阵石276,800,旗阵,旗阵属性,,0,once
93276,紫色阵石277,800,旗阵,旗阵属性,,0,once
93277,紫色阵石278,800,旗阵,旗阵属性,,0,once
93278,紫色阵石279,800,旗阵,旗阵属性,,0,once
93279,紫色阵石280,800,旗阵,旗阵属性,,0,once
93280,紫色阵石281,800,旗阵,旗阵属性,,0,once
93281,紫色阵石282,800,旗阵,旗阵属性,,0,once
93282,紫色阵石283,800,旗阵,旗阵属性,,0,once
93283,紫色阵石284,800,旗阵,旗阵属性,,0,once
93284,紫色阵石285,800,旗阵,旗阵属性,,0,once
93285,紫色阵石286,800,旗阵,旗阵属性,,0,once
93286,紫色阵石287,800,旗阵,旗阵属性,,0,once
93287,紫色阵石288,800,旗阵,旗阵属性,,0,once
93288,紫色阵石289,800,旗阵,旗阵属性,,0,once
93289,紫色阵石290,800,旗阵,旗阵属性,,0,once
93290,紫色阵石291,800,旗阵,旗阵属性,,0,once
93291,紫色阵石292,800,旗阵,旗阵属性,,0,once
93292,紫色阵石293,800,旗阵,旗阵属性,,0,once
93293,紫色阵石294,800,旗阵,旗阵属性,,0,once
93294,紫色阵石295,800,旗阵,旗阵属性,,0,once
93295,紫色阵石296,800,旗阵,旗阵属性,,0,once
93296,紫色阵石297,800,旗阵,旗阵属性,,0,once
93297,紫色阵石298,800,旗阵,旗阵属性,,0,once
93298,紫色阵石299,800,旗阵,旗阵属性,,0,once
93299,紫色阵石300,800,旗阵,旗阵属性,,0,once
93300,紫色阵石301,800,旗阵,旗阵属性,,0,once
93301,紫色阵石302,800,旗阵,旗阵属性,,0,once
93302,紫色阵石303,800,旗阵,旗阵属性,,0,once
93303,紫色阵石304,800,旗阵,旗阵属性,,0,once
93304,紫色阵石305,800,旗阵,旗阵属性,,0,once
93305,紫色阵石306,800,旗阵,旗阵属性,,0,once
93306,紫色阵石307,800,旗阵,旗阵属性,,0,once
93307,紫色阵石308,800,旗阵,旗阵属性,,0,once
93308,紫色阵石309,800,旗阵,旗阵属性,,0,once
93309,紫色阵石310,800,旗阵,旗阵属性,,0,once
93310,紫色阵石311,800,旗阵,旗阵属性,,0,once
93311,紫色阵石312,800,旗阵,旗阵属性,,0,once
93312,紫色阵石313,800,旗阵,旗阵属性,,0,once
93313,紫色阵石314,800,旗阵,旗阵属性,,0,once
93314,紫色阵石315,800,旗阵,旗阵属性,,0,once
93315,紫色阵石316,800,旗阵,旗阵属性,,0,once
93316,紫色阵石317,800,旗阵,旗阵属性,,0,once
93317,紫色阵石318,800,旗阵,旗阵属性,,0,once
93318,紫色阵石319,800,旗阵,旗阵属性,,0,once
93319,紫色阵石320,800,旗阵,旗阵属性,,0,once
93320,紫色阵石321,800,旗阵,旗阵属性,,0,once
